erd1qqqqqqqqqqqqqpgqr7588g84qvzdr2myy9mawj682xmpugy40n4sk8n25e: ['FVT-ebe42d', 'MEX-a659d0']
erd1qqqqqqqqqqqqqpgqrcmssgycrp9tvg5drchuzrcpawaqucem0n4sssp24u: ['FTXOXO-18e3e5', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqre2c0ypmv08sxtr8pl76tf25s7wq48vk0n4shs0h2q: ['TEST-b48445', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqrntzh25gv86k4r0qr27nthfv55zy72x70n4srua8yq: ['AAAAAA-a4dee2', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqrpuykqzvqlasmgpfxu2zeptu09qk52nx0n4sduf48n: ['TESTSHIB-92883a', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqruwuaeaqw44d8rnrsaweqs70htfjfzfe0n4s4g7dj3: ['TOTO-5e2e91', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqrwttn3nprrvw2neel3nzxc7cda79yvmg0n4sxqwt5a: ['TST-b55d8a', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqs4wre2myrrwcm72qy84xk6u353eej7cu0n4sft5l23: ['BBFY-1bb288', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqs73dpm548kean48rp8wq5qwqeluhedj00n4sjk0j2a: ['ASDASD-c769d2', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqs9uf6k9zlhrf6wymxm5m5spt0qmvtajt0n4s2vfk9u: ['EMR-6310dc', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsjg0uu3pgtcrl90tsrdh5wg9p7z9l95g0n4s5kaqv8: ['TEST0326-475d0a', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsmm6g6h4qf53sgtz6qp2zatu0zvwvttr0n4swkfed5: ['XMEME-4ede04', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsn02fdvlv4vlvtel7cxtfwn9u7p36jpu0n4scmgqpv: ['TMSO-24fb83', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsna6h897mwzvrssq34s6mdk0grg6pmux0n4sdhklgx: ['JYM-62c823', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsqgs9te9vqlgdafkmra2nayrny96tuwq0n4smswpzc: ['DOGO-b80c8a', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsscv4elfpxrrxzvyj5hkwpprfvuvqhcn0n4svt24pz: ['QWIQ-2703eb', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsvr9y68t767lknweed0042a052lwpr0w0n4snwy2hj: ['PELL-fc66ea', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqsw747apsz0r4vhr02av78xlz6233j8g60n4sl6xn3j: ['SLAP-d6f04b', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqt0mpk7qr8qqpfznkps8205zya3ux7lc20n4sq6m0u7: ['MOOT-0115eb', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqt4uqsaw5sq72f56pqajxd3axyrqwd6pc0n4s0ycfz6: ['HUGS-667b07', 'USDT-58d5d0']
erd1qqqqqqqqqqqqqpgqt9q02kduhx60evn46wd5s87p760mjfc20n4sne84e4: ['TET-d81442', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqtcvjszxyvxdktddhmu5pu6srngran4jq0n4sxhwlca: ['TTR-921a8e', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqtgetc030688c607nc7dvj20xj6mj7gk40n4sgtdr08: ['BEN-8fceeb', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqthqljmtlzvgsyzyupy0fsl76spkwl2pm0n4sgeh5qg: ['WEGLD-a28c59', 'TSTX-b44ca4']
erd1qqqqqqqqqqqqqpgqtpzp8x9e0w4qchz3wf2kp4dtdpvdlftz0n4sere4s9: ['KEVIN-5a7e61', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqtqfhy99su9xzjjrq59kpzpp25udtc9eq0n4sr90ax6: ['WEGLD-a28c59', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgqtxxdyyux0p4zasdq7xamr8wg6vqazz2y0n4s8v8e9u: ['SNP1-1e8347', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqtyp3dmhz59c825mvsxg6fyzcheny7dkn0n4suw7snw: ['TWEGLD3-f80f50', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqtywukrexktv7ec6xnp6zd39zehh7zze20n4sahkrs3: ['ONEEVM-f1315c', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqtzgshzr4qw8aztmza0q05qtz04yzgssg0n4s5k9qq2: ['KOK-faf2ee', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgquahkzqup5zvgmxhngxv6wl5ftegm59pe0n4sntq408: ['LTDAM-5477e1', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgquaj92g0u3y4kslx4hpunu4j5r6x208un0n4sm0sm72: ['NMAD-38e65a', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgque4u70q9cqd7386f394xzfsg0ehevrek0n4sv5r3e0: ['MMTEST-e5436d', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgqus7x53xukagket3egutnmagepnlvcemy0n4szyn59s: ['AAAAAAAA-739e06', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqus9r9gwtg24a9fvzv743hgydecpkxs8q0n4szz2az0: ['ITHEUM-fce905', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgquuhhpe0awyfx3ksef2zfk8zteu2zj9la0n4sfdfvkk: ['MYVICTOR-d618ba', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgquy7ku8l40zvrayn4uu6n4f7un330h6g80n4s5jkqnl: ['YYY-e5f746', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqv0vsrjvqjk3ypjam6kkt47u670ujz4fa0n4sx9zpyq: ['TST-6bc9f0', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqv2a7xkvesdrll7n28anxu0t6yp3ckmlv0n4sewpf3g: ['WEGLD-a28c59', 'AWT-be4623']
erd1qqqqqqqqqqqqqpgqv3caql4uus2w9p9fsgtfnxgsxl0nkddm0n4sfe5aga: ['TESTORO-6a5ea2', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqv4e5teut3tny7tepf05fs3s9z3ssejae0n4sat9wd2: ['2NDTRY-e3453a', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqvgaz2fste5jg63wdjrguupldg9g8cqwl0n4sfea42j: ['PTMX2-f100e4', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqvpygfdqnxzl7gpdqqudc4k9qvsgtgtsx0n4sw49k24: ['DR3A-39b009', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqw3yfez82pnnrp4h3cnsp2py970s8q9fr0n4stpm5r6: ['HYT-e63b89', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqw4rp8ygk8duq2yfg2ltyrggprnpep7wh0n4sj9gzgj: ['OPT-94923d', 'USDT-58d5d0']
erd1qqqqqqqqqqqqqpgqw8pt2jap6pwnpngf6jlk5rygwzkwe0w50n4s5uwy6w: ['XOXNO-589e09', 'XEGLD-23b511']
erd1qqqqqqqqqqqqqpgqw9l3cfxslwsex2tnafh5yykgfk8670nr0n4set3t0g: ['LUD2-87b6ca', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqwdja949dlxgw5vzx364xwh2p9jv88c6t0n4scfrpmx: ['TKI-ec936e', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqwdnjpk3kk6ka23sd2frdknx0ymzazvj30n4sc9unu3: ['HAC-b09af5', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgqwg8jlggx7c5k38gyzskrwtyyt8my9x8a0n4sfxq32d: ['AXGC-3676ac', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqwtxsxhv00ds20hmqglwt7dt6px6s3grl0n4sdghq3d: ['FIRE-9d56af', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqwwfyr034zrv0xwmzegagnph9ayhmjvgc0n4s80gph2: ['STRULA-4913f4', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqwwg3k7ggl8mmfa0r0yj0z9rgh52yf4j50n4spw2uud: ['LUD01-04e96c', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqx87vk84cevj2j7q3x5wu98vhl22gv2pe0n4s5qq38d: ['TEST-ff909e', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqxd3sn34cmnyqcuheqm2vq5fvvlu3syru0n4senyep3: ['WOW-e89f05', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqxj8saezcvv59vnprdfnsxfa0emcuhc6y0n4slzvjw4: ['ONE-b5f6c9', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqxje39su5qfv737pypdf64clc6770l5u40n4sxcvdml: ['WUTOKEN-93a4c5', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqxs3rw78k59dwrjeqccp58gw3v2gds98r0n4sdudlak: ['CDTEST-e86627', 'WBTC-05fd5b']
erd1qqqqqqqqqqqqqpgqxvlzsnxm6zrj24v04av5y6clw4ezreh60n4svcfr8s: ['SPK-81618e', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgqxwft8hhuztjajuf9ahuzg5nqa8ucx3a00n4sug8ype: ['BDD-3c4c30', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqxy7xqknmcytgdsrrmpglemhtm8dj28qg0n4sjhnhxh: ['HUI-90226c', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqy4g7upd4dz4mp9qzw3w9x43jqu36qjwc0n4sm37le3: ['XCIRCLEX-3b9d57', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqy9xvvpxgrr6hr69j7gv6vmltrqnpqhxl0n4su80vqd: ['LQM-1ce1b7', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgqyc8ag5cg9f7eqdtkux9zz3k33g7vq0zj0n4sev23z6: ['DIW-dd129f', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqydexszznvtv4w9h8j99u0ru0n4se7zlp0n4s0me86j: ['MMX-19c0f6', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqykmj29ppp7er49hc2wmdp8829453xqjp0n4sqgw4ep: ['FRONALDO-2e3887', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqyrxxnqln3smzt03g5axtykhlmwdn0wrh0n4sugv623: ['BLD-ce7dba', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqyvx8t036usxjq56y0g7df766xywvtpt20n4sqtemrd: ['XEGLD-23b511', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqyx6yetu66hwf2xet6z9akcr7meycrnfz0n4s795ysv: ['CLDX-dc972b', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqyyjn6k0ycppexjlwydudxjmhflzlkg6c0n4schc07v: ['VICTOR-7cc666', 'USDC-350c4e']
erd1qqqqqqqqqqqqqpgqyz4a3ml77j23pmle4zaw2yahgtjyyu8w0n4sx7h653: ['MSTCH-4645ed', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqz0jctgvev8ls54de569ml5zpunmdq3ms0n4sz9em9y: ['LEGLD-e8378b', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqz2wx2t270vupa58pxfykshdrksnqyp0q0n4s2ha38d: ['KT3-254b30', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqz7pdpnyn54fckekfvf2n2wss30s3a4gf0n4s0usnzh: ['TVXC-c6ce82', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqz8kymsm5hlu35cqa9vd38n024qfdevcu0n4syuv078: ['ONECHAIN-8f7184', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqz9nuzm2aaqnr37vhsecedl566xc9nm7s0n4slnn0w6: ['QUASAR-7eb281', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqzaxrk7rkxpus3l59v8jt3w5g5jac6x570n4s7fw9hp: ['XOXNO-589e09', 'LXOXNO-a00540']
erd1qqqqqqqqqqqqqpgqzdfltrqenq6q4vp2g6p7cl0pvcqtswrh0n4sx5pvaa: ['TXOXOT-aa1f41', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqzjw68ttajpynwkr6dqx6sp9mqvzphmc40n4sf5ancu: ['MYTKN-ff031b', 'WEGLD-a28c59']
erd1qqqqqqqqqqqqqpgqzw0d0tj25qme9e4ukverjjjqle6xamay0n4s5r0v9g: ['WEGLD-a28c59', 'MEX-a659d0']
